id,scrap_date,price,location,type,phone,url,habitaciones,baños,metros_cuadrados,otros,description
157743208,2020-11-02 19:00:53,990,"Carrer de Valldonzella, Ciutat Vella",Apartamento,932 511 248,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/internet/157743208/d,2 habs.,1 baño,61 m²,,"Este piso se encuentra en Carrer de Valldonzella, 08001, Barcelona, Barcelona, situado en el distrito de Raval, en la planta 3. Es un apartamento luminoso que tiene 61 m2 de los cuales 60 m2 son útiles y dispone de 2 habitaciones y 1 baños.  Se trata de un inmueble céntrico. Dispone de balcón, ..."
157658390,2020-11-02 19:00:53,1612,"Avinguda de Sarrià, 41, Eixample",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/157658390/d,4 habs.,2 baños,135 m²,con ascensor,"Piso en Avda Sarriá con Josep Tarradellas a 200 metros de la plaza Francesc Maciá, Turó Park. El piso consta de 135 m² distribuidos en 4 dormitorios, 2 baños completos, uno con bañera y el otro con plato de ducha, amplio salón, cocinaoffice, lavadero, calefacción de gas y aire acondicionado. El p..."
157389203,2020-11-02 19:00:53,1100,"Carrer de Manuel de Falla, 9, Sarrià - Sant Gervasi",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-zona-comunitaria-ascensor/157389203/d,2 habs.,1 baño,65 m²,con ascensor y terraza,"Apartamento en Sarriá Planta baja con terraza que da al jardín de la finca, 65m2, salón con salida a la terraza, comedor a parte, 2 habitaciones (una doble y una individual), cocina, baño, totalmente reformado, a estrenar, sin muebles. Ascensor y conserje. Ideal para una persona sola o parejas. U..."
157743107,2020-11-02 19:00:53,1080,"Carrer Dels Assaonadors, Ciutat Vella",Piso,932 511 248,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/amueblado-internet/157743107/d,2 habs.,2 baños,85 m²,,"Este piso se encuentra en Carrer dels Assaonadors, 08003, Barcelona, Barcelona, en la planta 1. Es un piso amueblado que tiene 85 m2 y dispone de 2 habitaciones y 2 baños.  Se trata de un inmueble exterior. Incluye balcón y cocina equipada y tiene internet."
157743106,2020-11-02 19:00:53,790,"Carrer Dels Salvador, Ciutat Vella",Apartamento,932 511 248,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157743106/d,2 habs.,1 baño,61 m²,con ascensor,"Este piso se encuentra en Carrer dels Salvador, 08001, Barcelona, Barcelona, situado en el distrito de raval, en la planta 2. Es un apartamento luminoso que tiene 61 m2 de los cuales 57 m2 son útiles y dispone de 2 habitaciones y 1 baños.  Dispone de cocina amueblada, ascensor, aire acondiciona..."
157381259,2020-11-02 19:00:53,1150,"Travessera de Les Corts, 15, Les Corts",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/terraza-amueblado/157381259/d,2 habs.,1 baño,90 m²,con terraza,"ABSTENERSE INMOBILIARIAS . Hola soy Raúl , soy particular y alquilo un un piso grande y sin defectos. Todas las habitaciones son grandes y es ideal para estudiantes o para compartir con amigos . El piso está amueblado, el baño está recién reformado , todas las habitaciones dan a un enorme balcón ..."
157743100,2020-11-02 19:00:53,1125,"Dos de Maig, 275, Eixample",Piso,687 184 166,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor/157743100/d,4 habs.,2 baños,90 m²,con ascensor y terraza," Índice de referencia de precios de alquiler: 12,18"
157743077,2020-11-02 19:00:53,2300,"Carrer de Balmes, Sarrià - Sant Gervasi",Piso,932 511 248,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado-internet/157743077/d,3 habs.,2 baños,132 m²,con ascensor,"Este piso se encuentra en Carrer de Balmes, 08006, Barcelona, Barcelona, en la planta 3. Es un piso amueblado que tiene 132 m2 y dispone de 3 habitaciones y 2 baños.  Se trata de un inmueble exterior. Incluye balcón y ascensor y dispone de internet."
157743030,2020-11-02 19:00:53,790,"Carrer de la Cera, Ciutat Vella",Apartamento,932 511 248,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/amueblado-internet/157743030/d,2 habs.,1 baño,63 m²,,"Este piso se encuentra en Carrer de la Cera, 08001, Barcelona, Barcelona, situado en el distrito de Raval, en la planta 3. Es un apartamento luminoso y amueblado, construido en el año 1990, que tiene 63 m2 de los cuales 55 m2 son útiles y dispone de 2 habitaciones y 1 baños.  Se trata de un inm..."
157743022,2020-11-02 19:00:53,780,"Carrer de la Volta Dels Jueus, Ciutat Vella",Piso,932 511 248,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/amueblado-internet/157743022/d,1 hab.,1 baño,50 m²,,"Este piso se encuentra en Carrer de la Volta dels Jueus, 08003, Barcelona, Barcelona, en la planta 2. Es un piso amueblado que tiene 50 m2 y dispone de 1 habitaciones y 1 baños.  Se trata de un inmueble exterior. Tiene balcón y tiene internet."
157736393,2020-11-02 19:00:53,1400,"Carrer del Marquès de Barberà, 1, Ciutat Vella",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor/157736393/d,3 habs.,2 baños,130 m²,con ascensor y terraza,"Excelente piso con acabados de primera calidad. Consta de 2 habitaciones dobles y 1 individual, todas ellas exteriores a calle. Amplia cocina con comedor, salón, cuarto trastero y dos baños completos. Terraza exterior a patio. Calefacción por radiadores. Suelo de mosaico hidráulico. Acabados en m..."
157373672,2020-11-02 19:00:53,725,"Carrer de L'aurora, 16, Ciutat Vella",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/157373672/d,2 habs.,1 baño,50 m²,con ascensor,"Precioso ático de 50 m2  en alquiler. Totalmente exterior, reformado, en finca rehabilitada con ascensor. Vigas de madera originales, techos altos, mucha luz, puertas y ventanas de aluminio nuevas.  Amueblado y con cocina equipada con vitrocerámica,  nevera, lavadora y horno. 1 baño reformado. 2 ..."
157739947,2020-11-02 19:00:53,1100,"Carrer de L'encarnació, 35, Gràcia",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-television-internet/157739947/d,2 habs.,2 baños,70 m²,,"Alquilamos piso amueblado por un periodo de 8 meses (hasta 30 de junio de 2021 ) El piso tiene salón comedor con cocina americana, dos habitaciones con dos baños y un espacio de despacho. Tiene AC y calefacción central. Se alquila amueblado, con electrodomésticos  y equipado con enseres de cocina."
157742942,2020-11-02 19:00:53,1050,"Carrer Napols, 93, Eixample",Piso,935 432 974,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor/157742942/d,3 habs.,1 baño,81 m²,con ascensor y terraza,"NAPOLS-AUSIAS MARC. Piso de 3 habitaciones (2 dobles + 1 individual). Totalmente reformado. Suelo de parquet. Exterior a calle y a patio de manzana. Calefacción. Último piso con ascensor. Balcón. Precio de alquiler 1.050€ Índex de referencia 13,69m²"
157758923,2020-11-03 17:20:22,850,"Carrer de Felip II, Sant Andreu",Piso,932 995 389,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/la-sagrera/157758923/d,3 habs.,1 baño,80 m²,,"Piso de 80m2, cuenta con 3 habitaciones, 1 baño, salon y cocina. llamar al 934 15 00 48"
157758807,2020-11-03 17:20:22,875,"Plaça del Pes de la Palla, Ciutat Vella",Piso,932 995 389,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/el-raval/157758807/d,2 habs.,1 baño,60 m²,,"piso en plaza del pes de la palla, cuenta con 62m2, dos habitaciones, un baño, salon y cocina. llamar al 934 15 00 48"
157758771,2020-11-03 17:20:22,900,"Carrer del Concili de Trento, Sant Martí",Piso,932 938 251,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/157758771/d,3 habs.,1 baño,71 m²,con ascensor,"DISPONIBLE A PARTIR DEL 16 DE NOVIEMBRE DE 2020 UBICACIÓN: C/CONCILI DE TRENTO SE PRECISA CONTRATO INDEFINIDO MÁS DE UN AÑO EN LA EMPRESA  -Ubicado en una zona muy bien comunicada por transporte público: varias lineas de autobús, metro L2(Bac de Roda). Cerca de colegios, supermercados, farmac..."
157758637,2020-11-03 17:20:22,920,"Carrer de Concepción Arenal, Sant Andreu",Ático,932 936 027,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/157758637/d,2 habs.,1 baño,54 m²,con ascensor,"""Espectacular ático de dos habitaciones dobles muy cerca de muy cerca de la estación de tren de Sant Andreu Arenal, estación de Buses de Fabra i Puig y metro línea L1. consta de baño completo con plato de ducha, salón comedor amplio cocina con galería cerrada y un excelente balcón con sol todo e..."
157758555,2020-11-03 17:20:22,1100,"Carrer Avenir (l´), Sarrià - Sant Gervasi",Piso,931 337 267,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-amueblado/157758555/d,2 habs.,1 baño,60 m²,con terraza,"Piso amueblado en la zona alta de Barcelona, Galvany. Cocina recien reformada con electrodomesticos. Lavadero aparte.  Salón comedor con alegres vistas a la calle Avenir. Dos habitaciones, una doble y otra individual con armarios empotrados. Baño completo con bañera. Ideal pareja joven. Disponibi..."
157758547,2020-11-03 17:20:22,900,Horta - Guinardó,Piso,935 437 927,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor-amueblado/157758547/d,3 habs.,1 baño,61 m²,con ascensor y terraza,"PISO TOTALMENTE REFORMADO DE 60M APROXIMADAMENTE Y SOLEADO. EL INMUEBLE CONSTA DE COCINA EQUIPADA CON LOS ELECTRODOMÉSTICOS (NEVERA, LAVADORA, SECADORA, MICROONDAS). SALÓN COMEDOR DE 17M APROX. CON SALIDA A BALCÓN CON VISTAS A LA MONTAÑA DEL TIBIDABO, CUENTA CON DOS HABITACIONES INDIVIDUALES, UNA..."
157758468,2020-11-03 17:20:22,1050,"Carrer de Còrsega, Eixample",Piso,932 755 759,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157758468/d,2 habs.,1 baño,60 m²,con ascensor,"Ubicado a escasos metros de la Sagrada Familia y el Hospital Sant Pau encontramos este piso reformado y amueblado de 60m² y rodeado de un amplio abanico de comercios, restaurantes, servicios y muy bien comunicada con todo tipo de transporte público.   El piso consta de una cocina office con tod..."
157758416,2020-11-03 17:20:22,700,"Carrer de la Mare de Déu del Coll, 65, Gràcia",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/157758416/d,1 hab.,1 baño,40 m²,con ascensor,"Precioso apartamento en Vallarca-Gràcia totalmente REFORMADO, AMUEBLADO Y EQUIPADO. Hall, salón comedor con cocina americana equipada con inducción, horno, lavadora, baño completo con ducha y habitación doble. Suelos de cerámica, carpintería exterior de aluminio con climalit y calefacción eléctri..."
157758278,2020-11-03 17:20:22,750,"Poeta Cabanyes, Sants - Montjuïc",Piso,932 513 614,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157758278/d,2 habs.,1 baño,36 m²,,"COQUETO PISO REFORMADO Y AMUEBLADO EN POBLE SEC. Se trata de un piso de 36m2, situado en una 4ª planta sin ascensor, recién reformado, totalmente amueblado y equipado. Consta de 2 habitaciones, 1 doble con cama de matrimonio, armario y con acceso al balcón exterior a calle, y otra habitación pe..."
157758277,2020-11-03 17:20:22,700,"Poeta Cabanyes, Sants - Montjuïc",Ático,932 513 614,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-amueblado/157758277/d,,1 baño,45 m²,con terraza,"ÁTICO CON TERRAZA EN POBLE SEC Se trata de un ático-estudio de 42m2, situado en una 5ª planta sin ascensor, recién reformado, totalmente amueblado y equipado, todo en un solo espacio. Al entrar nos encontramos con la cocina abierta equipada con nevera, horno, microondas, vitrocerámica y campana..."
157758268,2020-11-03 17:20:22,2200,Eixample,Apartamento,932 829 126,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157758268/d,3 habs.,2 baños,85 m²,con ascensor,"Se trata de un entrañable y acogedora vivienda de 85 m2 totalmente amueblada lista para entrar a vivir. Consta de elementos originales como el techo o paredes de piedra. Amplio hall de entrada dotado de armarios,  salón comedor con cocina integrada en el mismo. Dormitorio principal con zona ve..."
157758230,2020-11-03 17:20:22,1000,"Carrer de Joan Güell, Les Corts",Piso,932 513 716,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157758230/d,1 hab.,1 baño,60 m²,con ascensor,"Garlasa Trade les ofrece esta auténtica oportunidad en la calle Joan Guell en Les Corts. Frente plaza comas, muy buena ubicación rodeado de comercios y servicios.  Piso muy luminoso, todo exterior.  Un solo espacio tipo loft, para entrar a vivir.  Dispone de 60 mts en el cual encontramos 1..."
157758160,2020-11-03 17:20:22,1300,Eixample,Piso,932 829 126,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157758160/d,2 habs.,1 baño,50 m²,con ascensor y terraza,"Preciosa propiedad totalmente reformada en el Eixample de Barcelona a tan solo un paso de la Sagrada Familia. Consta de 50 m2, salón comedor con cocina integrada totalmente equipada y una terraza. Dos dormitorios dobles comparten un baño completo con ducha. La vivienda se alquila totalmente am..."
157758127,2020-11-03 17:20:22,1250,Ciutat Vella,Piso,931 335 749,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157758127/d,2 habs.,1 baño,70 m²,,"REF: 91724  Altura piso 3º,  75m² construidos y 70m² útiles², antigüedad: más de 50 años, estado de conservación del piso: a estrenar, ascensor, portero automático, puerta blindada, suelos: gres, amueblado: totalmente amueblado, habitaciones dobles: 2, baños: 1, aire acondicionado y calefacción..."
157758081,2020-11-03 17:20:22,895,Sants - Montjuïc,Piso,932 938 827,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor/157758081/d,3 habs.,1 baño,70 m²,con ascensor,"En el corazón de Poble Sec, carrer Nou de la Rambla por encima de Paral·lel, encontramos este bonito piso recién reformado, que te enamorará al instante. Además consta de dos habitaciones dobles exteriores, algo difícil de encontrar en Barcelona aparte de una tercera interior. Cocina reformada qu..."
157758074,2020-11-03 17:20:22,1250,Ciutat Vella,Piso,931 335 749,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157758074/d,2 habs.,1 baño,70 m²,,"REF: 91724  Altura piso 3º,  75m² construidos y 70m² útiles², antigüedad: más de 50 años, estado de conservación del piso: a estrenar, ascensor, portero automático, puerta blindada, suelos: gres, amueblado: totalmente amueblado, habitaciones dobles: 2, baños: 1, aire acondicionado y calefacción..."
157758062,2020-11-03 17:20:22,1300,"Muntaner, 167, Eixample",Piso,687 184 166,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/157758062/d,3 habs.,2 baños,91 m²,con ascensor,"Precioso piso con encanto, muy muy luminoso y con muy buena ventilación. Cocina recién reformada, piso equipado, amueblado y con electrodomésticos.  3 dormitorios, (2 dobles), 2 baños amplio salón comedor y balcón.  Imponente edificio clásico. Inmejorable ubicación, colegios, supermercados, próxi..."
157758047,2020-11-03 17:20:22,990,"Carrer de Padilla, Eixample",Piso,937 385 087,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/157758047/d,3 habs.,1 baño,69 m²,con ascensor,"Maravilloso piso en alquiler en La Sagrada Familia, consta de 69m2 distribuidos en un amplio salón comedor con vistas a la Sagrada Familia, 3 habitaciones (2 dobles y 1 individual), cocina americana y baño completo con ducha.  Dispone de aire acondicionado de frío y calor con split, suelos de pa..."
157758035,2020-11-03 17:20:22,1450,"Carrer de Manuel de Falla 20, Sarrià - Sant Gervasi",Ático,932 828 534,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157758035/d,3 habs.,1 baño,80 m²,con ascensor y terraza,"Se alquila a través de Propify.es, reduciendo en más de la mitad los gastos y comisiones tradicionales. Solo se puede reservar la visita clicando en el ""Contactar"" de esta página, enseguida te llegará un mensaje con las horas de visitas disponibles.  El piso tiene una gran terraza cuadrada, ideal..."
157758004,2020-11-03 17:20:22,1000,"Equador, Sants - Montjuïc",Piso,932 996 513,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/157758004/d,3 habs.,2 baños,80 m²,con ascensor,"PRECIO REFERENCIADO A LA NUEVA LEY DE ALQUILERES  Inmueble ubicado en calle Equador junto con calle Berlín.  Vivienda en buen estado de 76m2 útiles distribuidos en un acogedor salón-comedor con salida a balcón exterior a calle de 8m2, amplia cocina independiente totalmente equipada (lavadora incl..."
157757465,2020-11-03 17:20:22,600,"Plaza Calle de Alcantara, Nou Barris",Estudio,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/les-roquetes/157757465/d,,1 baño,23 m²,,estudio por SOLO UN MES DE FIANZA llamar o por whatsapp termina numerio ...177 estara libre apartir de dia 15 de este mes esta amueblado
157757940,2020-11-03 17:20:22,950,"Carrer del Comandant Benítez, Les Corts",Piso,932 827 562,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/157757940/d,4 habs.,2 baños,75 m²,con ascensor,"West Side alquila:   Piso de 75 metros útiles. Se entrega todo amoblado y la cocina completamente equipada. Consta de 4 habitaciones. 1 doble y 3 individuales una de ellas con aseo en la misma habitación.  Una de las habitaciones y el comedor es exterior a calle, con vistas a los jardines bac..."
157757807,2020-11-03 17:20:22,1900,"Carrer D'enric Granados, Eixample",Ático,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-zona-comunitaria-ascensor-no-amueblado/157757807/d,2 habs.,2 baños,110 m²,con ascensor,"PARTICULAR ABSTENERSE AGENCIAS (GRACIAS)  Precioso piso alto, muy luminoso y reformado recientemente en Enric Granados. La orientación de la finca es óptima, con sol todo el día.  La vivienda cuenta con un amplio salón, dos habitaciones dobles con balcón y dos baños completos. Confort total en cu..."
157757859,2020-11-03 17:20:22,1108,Eixample,Piso,932 829 126,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157757859/d,3 habs.,1 baño,69 m²,con ascensor,"Piso reformado recientemente con suelos de parque, cocina y baños nuevos. Al entrar se encuentra el recibidor y pasillos que distribuyen el piso. A la derecha se encuentra la tercera habitación, individual, es muy luminosa al mediodía. Siguiendo el recibidor, hacia la izquierda, se encuentran el ..."
157757739,2020-11-03 17:20:22,1000,"Carrer de Murillo, Sants - Montjuïc",Ático,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-no-amueblado/157757739/d,1 hab.,1 baño,65 m²,con terraza,"Alquilo ático en Poble Sec. Orientación sur, sol y mucha luz todo el día. Es el último piso del edificio, todos los espacios tienen una ventana/puerta al exterior. Terraza privada de 18m2 con vistas a Montjuïch, y galería-balcón desde la cocina con vistas a todo Barcelona. Terraza restaurada y re..."
157731256,2020-11-03 17:20:22,900,Nou Barris,Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/canyelles/157731256/d,3 habs.,1 baño,98 m²,,"Espectacular piso amueblado y equipado en un edificio eco eficiente, con importantes ahorros energÃ©ticos y econÃ³micos. Metro a dos minutos de la casa. Solo personas solventes y con nÃ³mina"
157757662,2020-11-03 17:20:22,2000,"Carrer Osi, Sarrià - Sant Gervasi",Piso,932 515 098,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/157757662/d,2 habs.,2 baños,64 m²,con ascensor y terraza,"Piso recién reformado situado en una calle muy tranquila del barrio de Sarria, Barcelona.  La vivienda consta de una cocina completamente nueva, un salón comedor que da salida a una terraza de 6.12m2 y de dos habitaciones en suite, todo sin amueblar, pero listo e impecable para convertirlo en h..."
157757630,2020-11-03 17:20:22,975,Eixample,Piso,932 512 974,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-amueblado-television-internet/157757630/d,2 habs.,1 baño,84 m²,,"Plaza Catalunya: EXCELENTE UBICACIÓN, piso alto (5º real con ascensor), exterior, soleado y REFORMADO de 80 m² (distribución sin pasillo).  En la zona de noche: 2 habitaciones dobles: La primera más grande con alcoba privada con puertas a un amplio estudio, espacio perfecto para montar un despa..."
157757595,2020-11-03 17:20:22,1100,"Travessera de Gracia, Horta - Guinardó",Ático,932 881 063,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-amueblado/157757595/d,1 hab.,1 baño,55 m²,con terraza,"Hermoso ático completamente renovado y amueblado, perfectamente situado en Travessera de Gràcia. La propiedad está en el sexto piso de un edificio sin ascensor. Nuevas conexiones de TV y electricidad. Un parquet resistente y de alta calidad en los pisos, una terraza de 45m2 con vistas a la ciudad..."
157756765,2020-11-03 17:20:22,1100,"Carrer de Balmes, 375, Sarrià - Sant Gervasi",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-internet/157756765/d,2 habs.,2 baños,84 m²,con ascensor,"INMOBILIARIAS, POR FAVOR ABSTENERSE Vivienda en finca con presencia, en la calle Balmes junto a la plaza Joaquim Folguera. Está situado en una primera planta, con ventanas y balcón dando a la calle trasera (Carrer del Miño). En la misma manzana, y sin cruzar la calle, se encuentran el Mercat de S..."
157756518,2020-11-03 17:20:22,800,"Passeig de Maragall, 383, Horta - Guinardó",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/patio-amueblado/157756518/d,3 habs.,1 baño,80 m²,,Abstenerse intermediarios Se alquila sólo amueblado 3 h exteriores 1 doble 2 indiv  Comedor cocina equipada y patio con tendedero  Contactar sólo por whatsapp
157757445,2020-11-03 17:20:22,1690,Eixample,Apartamento,932 829 126,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-ascensor-amueblado/157757445/d,2 habs.,2 baños,85 m²,con ascensor,"En Enrique Granados, una de las calles más preciadas de la ciudad, en el barrio del ""Eixample"" a tan solo dos calles del Paseo de Gracia y la Rambla Cataluña, rodeado de diferentes líneas de metro y a una calle de los FFGG, encontramos esta maravillosa vivienda amueblada con gusto totalmente exte..."
157757440,2020-11-03 17:20:22,900,"Avinguda Diagonal, Eixample",Piso,932 512 891,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/157757440/d,3 habs.,1 baño,68 m²,con ascensor,Piso de 3 habitaciones con vistas a la Sagrada Familia.  1 habitación doble exterior con armario 2 habitaciones interiores con conexión TV Baño recién reformado Cocina con lavadero Parqué y salón amplio Ascensor en la finca 
157757374,2020-11-03 17:20:22,1100,"Carrer Industria, 112, Eixample",Dúplex,935 433 778,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157757374/d,3 habs.,1 baño,76 m²,con ascensor,"Precioso y lujoso Dúplex, en perfectas condiciones para entrar a vivir, ubicado en la zona de la Sagrada Familia, en la cuarta planta de una finca moderna del año 1998, que cuenta con servicio de ascensor, en la calle Industria/Lepant, frente a los Jardines de la industria. En la primera planta ..."
157241915,2020-11-03 17:20:22,750,"Carrer de L'ullastre, 3, Sarrià - Sant Gervasi",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-jardin-terraza-patio-amueblado/157241915/d,1 hab.,1 baño,55 m²,con terraza,"""encantador apartamento de 1 habitacion matrimonial, gran salon con cocina americana y baño con gran plato de ducha de obra, y espectacular terraza. En pleno parque de collserola, cerca de las estaciones de tren y parada del bus del barri, y junto al casal del barri. mucho sol y tranquilidad. sin..."
157757321,2020-11-03 17:20:22,1000,"Carrer D'espronceda, Sant Andreu",Apartamento,932 511 732,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/157757321/d,2 habs.,2 baños,70 m²,con ascensor,Hermoso Piso en LA SAGRERA de 70 m2.  Consta de dos habitaciones de las cuales una es doble y la otra es individual Consta de dos baños completos. Salón- comedor amplio y luminoso al exterior. Cocina totalmente reformada a nuevo. Consta de un lavadero.  PISO SIN AMUEBLAR  Estación de me...
157756581,2020-11-03 17:20:22,780,"Carrer de la Mare de Déu del Coll, Gràcia",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-jardin-no-amueblado/157756581/d,2 habs.,1 baño,46 m²,,
157757255,2020-11-03 17:20:22,650,"Carrer de L'amistat, Sant Martí",Piso,931 335 012,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/amueblado/157757255/d,1 hab.,1 baño,50 m²,,"Rustico y lindo piso en pleno casco antiguo del barrio de Poble Nou.  El mismo cuenta un dormitorio doble exterior y luminoso, salón comedor con cocina integrada y un cuarto de baño.   Por su excelente ubicación, encontraremos todo lo necesario en sus   inmediaciones, desde el  mercado de e..."
157756037,2020-11-03 17:20:22,1150,"Carrer del Pou de la Cadena, Ciutat Vella",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-television-internet/157756037/d,1 hab.,1 baño,88 m²,,
157757225,2020-11-03 17:20:22,1200,"Carrer Dels Cecs de Sant Cugat, Ciutat Vella",Piso,931 337 036,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-television-internet/157757225/d,1 hab.,1 baño,40 m²,con ascensor y terraza,"Apartamentos de alquiler temporal (desde 32 días a 11 meses) Disponibilidad inmediata.  Se trata de un precioso apartamento de unos 40mt2 completamente amueblado y equipado, listo para entrar a vivir en una de las zonas más céntricas de Barcelona: Ciutat Vella  La zona de día consta de un fa..."
157757219,2020-11-03 17:20:22,1150,"Girona, Eixample",Piso,935 432 114,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor/157757219/d,2 habs.,2 baños,95 m²,con ascensor,"PRECIOSO PISO RECIÉN REFORMADO de 2 habitaciones DOBLES, exteriores a balcón A la calle Girona / Valencia. Lavabo con plato de ducha y mueble con doble seno, baldosas con dibujo hidráulico. Cocina abierta, muebles blancos, con vitrocerámica, horno, espacio para lavavajillas y nevera. Balcón tras..."
157757176,2020-11-03 17:20:22,1100,"Carrer Dels Cecs de Sant Cugat, Ciutat Vella",Piso,931 337 036,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157757176/d,1 hab.,1 baño,40 m²,con ascensor,"Apartamentos de alquiler temporal (desde 32 días a 11 meses) Disponibilidad inmediata.  Se trata de un precioso apartamento de unos 40mt2 completamente amueblado y equipado, listo para entrar a vivir en una de las zonas más céntricas de Barcelona: Ciutat Vella  La zona de día consta de un fa..."
157746670,2020-11-03 17:20:22,850,"Plaza Calle Doctor Bove, Horta - Guinardó",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/terraza-ascensor/157746670/d,3 habs.,2 baños,75 m²,con ascensor y terraza,"Piso reformado en la zona de El Carmel, C Doctor BovÃ©, de 75 m2 aprox. Se compone de 3 habitaciones (2 de ellas dobles), salÃ³n-comedor con salida a balcÃ³n, una gran cocina independiente, galeria-lavadero, 2 baÃ±os completos y un recibidor. Los acabados son: pavimento de cerÃ¡mica, puertas barn..."
